Timestamp,P00,P02,P03,P03,P04,P04,P05,P06,P07,P08,P09,P11,P2021,P2223,P25,P26
00:15,0.013415315818893237,0.4903129657228018,0.375,0.375,0.18623639191290825,0.18623639191290825,0.49829351535836175,0.606516290726817,0.27722772277227725,0.12015503875968993,0.6859903381642513,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.03333333333333333,0.01772525849335303
00:30,0.013974287311347122,0.4903129657228018,0.375,0.375,0.18623639191290825,0.18623639191290825,0.4948805460750853,0.6052631578947368,0.22772277227722773,0.11046511627906977,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
00:45,0.013974287311347122,0.4903129657228018,0.375,0.375,0.18545878693623638,0.18545878693623638,0.49146757679180886,0.6052631578947368,0.18151815181518152,0.11046511627906977,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
01:00,0.013974287311347122,0.48956780923994037,0.375,0.375,0.18545878693623638,0.18545878693623638,0.49146757679180886,0.6102756892230576,0.17491749174917492,0.11046511627906977,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
01:15,0.013974287311347122,0.488822652757079,0.375,0.375,0.18545878693623638,0.18545878693623638,0.49146757679180886,0.6152882205513784,0.17491749174917492,0.11046511627906977,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
01:30,0.013974287311347122,0.488822652757079,0.375,0.375,0.18545878693623638,0.18545878693623638,0.49146757679180886,0.6152882205513784,0.17491749174917492,0.10852713178294573,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
01:45,0.013974287311347122,0.488822652757079,0.375,0.375,0.18934681181959565,0.18934681181959565,0.49146757679180886,0.6127819548872181,0.17491749174917492,0.10852713178294573,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
02:00,0.013974287311347122,0.488822652757079,0.375,0.375,0.1905132192846034,0.1905132192846034,0.4880546075085324,0.6127819548872181,0.17491749174917492,0.10852713178294573,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
02:15,0.013974287311347122,0.488822652757079,0.375,0.375,0.1905132192846034,0.1905132192846034,0.4880546075085324,0.6127819548872181,0.17491749174917492,0.10852713178294573,0.6835748792270532,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
02:30,0.013974287311347122,0.5,0.3541666666666667,0.3541666666666667,0.1905132192846034,0.1905132192846034,0.4880546075085324,0.6127819548872181,0.17491749174917492,0.11046511627906977,0.6835748792270532,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
02:45,0.013974287311347122,0.5059612518628912,0.3541666666666667,0.3541666666666667,0.1905132192846034,0.1905132192846034,0.4880546075085324,0.6127819548872181,0.17491749174917492,0.11046511627906977,0.6835748792270532,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
03:00,0.013974287311347122,0.5059612518628912,0.3541666666666667,0.3541666666666667,0.19090202177293936,0.19090202177293936,0.48464163822525597,0.6115288220551378,0.1782178217821782,0.11434108527131782,0.6835748792270532,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
03:15,0.013974287311347122,0.5067064083457526,0.3541666666666667,0.3541666666666667,0.19090202177293936,0.19090202177293936,0.48464163822525597,0.6115288220551378,0.17491749174917492,0.12209302325581395,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
03:30,0.013974287311347122,0.5067064083457526,0.3541666666666667,0.3541666666666667,0.19090202177293936,0.19090202177293936,0.4880546075085324,0.6115288220551378,0.17491749174917492,0.1511627906976744,0.6811594202898551,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
03:45,0.013974287311347122,0.5081967213114754,0.3541666666666667,0.3541666666666667,0.19090202177293936,0.19090202177293936,0.4880546075085324,0.6127819548872181,0.1782178217821782,0.20930232558139536,0.6835748792270532,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
04:00,0.013974287311347122,0.5081967213114754,0.375,0.375,0.19206842923794712,0.19206842923794712,0.49146757679180886,0.6152882205513784,0.1848184818481848,0.26356589147286824,0.6859903381642513,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.01846381093057607
04:15,0.014533258803801007,0.5096870342771982,0.3958333333333333,0.3958333333333333,0.19245723172628304,0.19245723172628304,0.49829351535836175,0.6215538847117794,0.22442244224422442,0.29844961240310075,0.6859903381642513,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.019202363367799114
04:30,0.014533258803801007,0.511177347242921,0.375,0.375,0.1932348367029549,0.1932348367029549,0.5017064846416383,0.6290726817042607,0.2376237623762376,0.3178294573643411,0.6908212560386473,0.04411764705882353,0.022008897213767267,0.02335456475583864,0.031578947368421054,0.019202363367799114
04:45,0.014533258803801007,0.5134128166915052,0.3958333333333333,0.3958333333333333,0.1947900466562986,0.1947900466562986,0.5017064846416383,0.6378446115288221,0.25412541254125415,0.32945736434108525,0.6956521739130435,0.04411764705882353,0.022008897213767267,0.022292993630573247,0.031578947368421054,0.019202363367799114
05:00,0.014533258803801007,0.5178837555886736,0.4166666666666667,0.4166666666666667,0.19712286158631415,0.19712286158631415,0.5051194539249146,0.6478696741854637,0.264026402640264,0.3507751937984496,0.7004830917874396,0.04411764705882353,0.022008897213767267,0.022292993630573247,0.031578947368421054,0.019202363367799114
05:15,0.014533258803801007,0.5245901639344263,0.5,0.5,0.20217729393468117,0.20217729393468117,0.5119453924914675,0.6704260651629073,0.2706270627062706,0.3798449612403101,0.7101449275362319,0.04411764705882353,0.022008897213767267,0.022292993630573247,0.031578947368421054,0.019202363367799114
05:30,0.014533258803801007,0.533532041728763,0.5416666666666666,0.5416666666666666,0.2087869362363919,0.2087869362363919,0.5221843003412969,0.6992481203007519,0.29372937293729373,0.42248062015503873,0.717391304347826,0.04411764705882353,0.022008897213767267,0.022292993630573247,0.031578947368421054,0.019202363367799114
05:45,0.014533258803801007,0.5447093889716841,0.5833333333333334,0.5833333333333334,0.2192846034214619,0.2192846034214619,0.5358361774744027,0.7305764411027569,0.33993399339933994,0.45542635658914726,0.7294685990338164,0.04411764705882353,0.022477171622570825,0.022292993630573247,0.031578947368421054,0.019202363367799114
06:00,0.014533258803801007,0.5603576751117735,0.6041666666666666,0.6041666666666666,0.2286158631415241,0.2286158631415241,0.552901023890785,0.7619047619047619,0.40264026402640263,0.47093023255813954,0.7415458937198067,0.04411764705882353,0.022711308826972604,0.022292993630573247,0.03333333333333333,0.019202363367799114
06:15,0.014533258803801007,0.5715350223546944,0.6041666666666666,0.6041666666666666,0.2379471228615863,0.2379471228615863,0.5767918088737202,0.7857142857142857,0.48184818481848185,0.4786821705426357,0.7463768115942029,0.04411764705882353,0.022945446031374387,0.02335456475583864,0.03333333333333333,0.019202363367799114
06:30,0.015651201788708775,0.5745156482861401,0.6458333333333334,0.6458333333333334,0.24339035769828926,0.24339035769828926,0.5870307167235495,0.8045112781954887,0.5676567656765676,0.4806201550387597,0.748792270531401,0.04411764705882353,0.023179583235776166,0.02335456475583864,0.03684210526315789,0.0206794682422452
06:45,0.015651201788708775,0.5767511177347243,0.7291666666666666,0.7291666666666666,0.24650077760497668,0.24650077760497668,0.5938566552901023,0.818295739348371,0.6534653465346535,0.47674418604651164,0.748792270531401,0.04595588235294118,0.023881994848981503,0.02335456475583864,0.03859649122807018,0.0206794682422452
07:00,0.01621017328116266,0.5812220566318927,0.7708333333333334,0.7708333333333334,0.25038880248833595,0.25038880248833595,0.6006825938566553,0.8358395989974937,0.6600660066006601,0.46124031007751937,0.7439613526570048,0.04595588235294118,0.023881994848981503,0.024416135881104035,0.04035087719298246,0.02141802067946824
07:15,0.01621017328116266,0.5953800298062594,0.7708333333333334,0.7708333333333334,0.25077760497667184,0.25077760497667184,0.6245733788395904,0.8533834586466166,0.594059405940594,0.46124031007751937,0.748792270531401,0.04595588235294118,0.02435026925778506,0.024416135881104035,0.0456140350877193,0.02141802067946824
07:30,0.016769144773616546,0.6005961251862891,0.7708333333333334,0.7708333333333334,0.25077760497667184,0.25077760497667184,0.6348122866894198,0.8709273182957393,0.5742574257425742,0.46511627906976744,0.7560386473429952,0.04595588235294118,0.026925778506204635,0.028662420382165606,0.054385964912280704,0.022156573116691284
07:45,0.0184460592509782,0.6005961251862891,0.7916666666666666,0.7916666666666666,0.25077760497667184,0.25077760497667184,0.6655290102389079,0.893483709273183,0.6171617161716172,0.46705426356589147,0.7632850241545893,0.04779411764705882,0.032076797003043785,0.03184713375796178,0.07017543859649122,0.024372230428360415
08:00,0.02515371716042482,0.5998509687034277,0.8541666666666666,0.8541666666666666,0.25077760497667184,0.25077760497667184,0.6860068259385665,0.9072681704260651,0.6732673267326733,0.46511627906976744,0.7753623188405797,0.04779411764705882,0.04612502926715055,0.0435244161358811,0.10526315789473684,0.03323485967503693
08:15,0.03856903297931805,0.5968703427719821,0.8333333333333334,0.8333333333333334,0.24961119751166408,0.24961119751166408,0.6928327645051194,0.9160401002506265,0.7095709570957096,0.45542635658914726,0.7801932367149759,0.04779411764705882,0.07562631702177476,0.05307855626326964,0.17017543859649123,0.05096011816838995
08:30,0.05869200670765791,0.5968703427719821,0.8541666666666666,0.8541666666666666,0.24961119751166408,0.24961119751166408,0.6996587030716723,0.924812030075188,0.7095709570957096,0.4573643410852713,0.785024154589372,0.04779411764705882,0.1173027394052915,0.06475583864118896,0.24210526315789474,0.0775480059084195
08:45,0.09502515371716043,0.5968703427719821,0.9166666666666666,0.9166666666666666,0.24961119751166408,0.24961119751166408,0.7030716723549488,0.9348370927318296,0.6864686468646864,0.4631782945736434,0.7922705314009661,0.04963235294117647,0.1706860220088972,0.08280254777070063,0.34912280701754383,0.1255539143279173
09:00,0.15483510340972612,0.5968703427719821,0.8125,0.8125,0.24961119751166408,0.24961119751166408,0.7133105802047781,0.9398496240601504,0.6567656765676567,0.46511627906976744,0.7971014492753623,0.04963235294117647,0.24303441816904706,0.14437367303609341,0.47719298245614034,0.20457902511078285
09:15,0.24762437115707098,0.5961251862891207,0.8333333333333334,0.8333333333333334,0.24922239502332816,0.24922239502332816,0.7133105802047781,0.9423558897243107,0.6270627062706271,0.46511627906976744,0.8019323671497585,0.04963235294117647,0.32826036057129476,0.2813163481953291,0.643859649122807,0.327178729689808
09:30,0.3325880380100615,0.5961251862891207,0.8958333333333334,0.8958333333333334,0.2484447900466563,0.2484447900466563,0.7372013651877133,0.9423558897243107,0.6963696369636964,0.46705426356589147,0.8236714975845411,0.04963235294117647,0.4392413954577382,0.3651804670912951,0.7842105263157895,0.43943870014771047
09:45,0.44102850754611517,0.5953800298062594,0.8958333333333334,0.8958333333333334,0.25699844479004663,0.25699844479004663,0.7815699658703071,0.9423558897243107,0.7161716171617162,0.4689922480620155,0.8381642512077294,0.05330882352941176,0.5305549051744323,0.4543524416135881,0.9228070175438596,0.5827178729689808
10:00,0.5712688652878704,0.5953800298062594,0.9166666666666666,0.9166666666666666,0.25699844479004663,0.25699844479004663,0.8020477815699659,0.9398496240601504,0.6633663366336634,0.46705426356589147,0.855072463768116,0.051470588235294115,0.6190587684383049,0.5658174097664543,0.9964912280701754,0.7548005908419497
10:15,0.703745108999441,0.5953800298062594,0.9375,0.9375,0.2562208398133748,0.2562208398133748,0.8191126279863481,0.9348370927318296,0.7029702970297029,0.4631782945736434,0.8743961352657005,0.05330882352941176,0.6967923202996956,0.6624203821656051,1.0,0.9298375184638109
10:30,0.7249860257126887,0.5968703427719821,0.9375,0.9375,0.25505443234836706,0.25505443234836706,0.8361774744027304,0.9423558897243107,0.7194719471947195,0.45930232558139533,0.8864734299516909,0.05330882352941176,0.7618824631233903,0.767515923566879,1.0,0.9579025110782866
10:45,0.7266629401900503,0.5976154992548435,0.9166666666666666,0.9166666666666666,0.2562208398133748,0.2562208398133748,0.8873720136518771,0.943609022556391,0.7623762376237624,0.45348837209302323,0.8961352657004831,0.05330882352941176,0.797237180988059,0.8259023354564756,1.0,0.9601181683899557
11:00,0.7266629401900503,0.5968703427719821,0.9375,0.9375,0.25660964230171074,0.25660964230171074,0.9215017064846417,0.943609022556391,0.7425742574257426,0.4496124031007752,0.9251207729468599,0.05514705882352941,0.7995785530320768,0.8460721868365181,0.9982456140350877,0.9601181683899557
11:15,0.7261039686975964,0.5968703427719821,0.9375,0.9375,0.25660964230171074,0.25660964230171074,0.931740614334471,0.9423558897243107,0.7722772277227723,0.4496124031007752,0.9541062801932367,0.058823529411764705,0.799344415827675,0.8471337579617835,0.987719298245614,0.9593796159527327
11:30,0.7261039686975964,0.5976154992548435,0.9375,0.9375,0.25660964230171074,0.25660964230171074,0.9556313993174061,0.9423558897243107,0.7953795379537953,0.4496124031007752,0.966183574879227,0.06433823529411764,0.7995785530320768,0.8471337579617835,0.987719298245614,0.9593796159527327
11:45,0.7266629401900503,0.5976154992548435,0.9583333333333334,0.9583333333333334,0.25699844479004663,0.25699844479004663,0.9863481228668942,0.9423558897243107,0.8118811881188119,0.45348837209302323,0.966183574879227,0.07169117647058823,0.7991102786232732,0.8460721868365181,0.9947368421052631,0.9601181683899557
12:00,0.7266629401900503,0.5968703427719821,0.9583333333333334,0.9583333333333334,0.25660964230171074,0.25660964230171074,0.7781569965870307,0.9411027568922306,0.8085808580858086,0.4496124031007752,0.966183574879227,0.0900735294117647,0.7991102786232732,0.8460721868365181,1.0,0.9601181683899557
12:15,0.7261039686975964,0.5968703427719821,0.9583333333333334,0.9583333333333334,0.25388802488335926,0.25388802488335926,0.9897610921501706,0.9411027568922306,0.7722772277227723,0.4418604651162791,0.9565217391304348,0.0974264705882353,0.7974713181924608,0.8450106157112527,0.9982456140350877,0.9593796159527327
12:30,0.7249860257126887,0.5946348733233979,0.9583333333333334,0.9583333333333334,0.25388802488335926,0.25388802488335926,0.9829351535836177,0.9423558897243107,0.7392739273927392,0.42248062015503873,0.9516908212560387,0.10477941176470588,0.7946616717396394,0.8428874734607219,0.9929824561403509,0.9579025110782866
12:45,0.7221911682504192,0.5946348733233979,0.9583333333333334,0.9583333333333334,0.2546656298600311,0.2546656298600311,0.9897610921501706,0.9423558897243107,0.759075907590759,0.4011627906976744,0.9541062801932367,0.10110294117647059,0.7920861624912199,0.8386411889596603,0.9947368421052631,0.9542097488921714
13:00,0.7261039686975964,0.5946348733233979,0.9583333333333334,0.9583333333333334,0.2558320373250389,0.2558320373250389,1.0,0.9411027568922306,0.7986798679867987,0.3643410852713178,0.9589371980676329,0.10477941176470588,0.7862327323811754,0.8333333333333334,0.9947368421052631,0.9593796159527327
13:15,0.723309111235327,0.5916542473919523,0.9583333333333334,0.9583333333333334,0.25660964230171074,0.25660964230171074,0.9965870307167235,0.9411027568922306,0.8052805280528053,0.3430232558139535,0.9637681159420289,0.11029411764705882,0.7785062046359167,0.8248407643312102,0.9859649122807017,0.9556868537666174
13:30,0.7182783678032421,0.5961251862891207,0.9583333333333334,0.9583333333333334,0.25699844479004663,0.25699844479004663,0.9965870307167235,0.9423558897243107,0.8184818481848185,0.32751937984496127,0.9637681159420289,0.11948529411764706,0.7686724420510419,0.8046709129511678,0.9842105263157894,0.94903988183161
13:45,0.7143655673560648,0.5976154992548435,0.9583333333333334,0.9583333333333334,0.25660964230171074,0.25660964230171074,0.9897610921501706,0.9423558897243107,0.8415841584158416,0.312015503875969,0.966183574879227,0.1213235294117647,0.756965581830953,0.7866242038216561,0.9894736842105263,0.9438700147710487
14:00,0.704304080491895,0.5976154992548435,0.9583333333333334,0.9583333333333334,0.25699844479004663,0.25699844479004663,0.9829351535836177,0.9423558897243107,0.8481848184818482,0.312015503875969,0.9637681159420289,0.13786764705882354,0.7424490751580426,0.7738853503184714,0.9859649122807017,0.930576070901034
14:15,0.6886528787031861,0.5968703427719821,0.9583333333333334,0.9583333333333334,0.25699844479004663,0.25699844479004663,0.9829351535836177,0.9423558897243107,0.8481848184818482,0.3178294573643411,0.961352657004831,0.15073529411764705,0.7288691173027394,0.7462845010615711,0.9789473684210527,0.9098966026587888
14:30,0.6769144773616546,0.5976154992548435,0.9583333333333334,0.9583333333333334,0.25699844479004663,0.25699844479004663,0.9761092150170648,0.9398496240601504,0.8481848184818482,0.3313953488372093,0.961352657004831,0.15625,0.7103722781549988,0.7229299363057324,0.9631578947368421,0.8943870014771049
14:45,0.655114589155953,0.5976154992548435,0.9583333333333334,0.9583333333333334,0.2562208398133748,0.2562208398133748,0.962457337883959,0.9423558897243107,0.8448844884488449,0.3313953488372093,0.9541062801932367,0.15808823529411764,0.69210957621166,0.6953290870488322,0.9508771929824561,0.8655834564254062
15:00,0.6366685299049748,0.5976154992548435,0.9583333333333334,0.9583333333333334,0.2562208398133748,0.2562208398133748,0.9522184300341296,0.9411027568922306,0.8316831683168316,0.32558139534883723,0.9565217391304348,0.15441176470588236,0.6682275813626786,0.667728237791932,0.9421052631578948,0.8412112259970458
15:15,0.596981553940749,0.5983606557377049,0.9583333333333334,0.9583333333333334,0.25660964230171074,0.25660964230171074,0.9351535836177475,0.9423558897243107,0.8448844884488449,0.32558139534883723,0.9468599033816425,0.1488970588235294,0.6424724888784827,0.6252653927813163,0.9157894736842105,0.7887740029542097
15:30,0.5623253214086081,0.5991058122205664,0.9583333333333334,0.9583333333333334,0.25699844479004663,0.25699844479004663,0.9283276450511946,0.9423558897243107,0.8514851485148515,0.32751937984496127,0.9541062801932367,0.1488970588235294,0.6150784359634746,0.5817409766454352,0.8807017543859649,0.7429837518463811
15:45,0.529346003353829,0.5991058122205664,0.9583333333333334,0.9583333333333334,0.25699844479004663,0.25699844479004663,0.9146757679180887,0.9423558897243107,0.8547854785478548,0.313953488372093,0.9541062801932367,0.15257352941176472,0.5837040505736362,0.5371549893842887,0.843859649122807,0.6994091580502215
16:00,0.5025153717160424,0.5991058122205664,0.9583333333333334,0.9583333333333334,0.25699844479004663,0.25699844479004663,0.9044368600682594,0.9398496240601504,0.8679867986798679,0.313953488372093,0.9468599033816425,0.15257352941176472,0.5478810583001639,0.505307855626327,0.8122807017543859,0.6639586410635155
